0	-400
2	-400
4	-400
6	-400
8	-400
10	-400
12	-400
14	-400
16	-400
18	-400
20	-400
22	-400
24	-400
26	-400
28	-400
30	-400
32	-400
34	-400
36	-400
38	-400
40	-400
42	-400
44	-400
46	-400
48	-400
50	-400
52	-400
54	-400
56	-400
58	-400
60	-400
62	-400
64	-400
66	-400
68	-400
70	-400
72	-400
74	-400
76	-400
78	-400
80	-400
82	-400
84	-400
86	-400
88	-400
90	-400
92	-400
94	-400
96	-400
98	-400
100	-400
102	-400
104	-400
106	-400
108	-400
110	-400
112	-400
114	-400
116	-400
118	-400
120	-400
122	-400
124	-400
126	-400
128	-400
130	-400
132	-400
134	-400
136	-400
138	-400
140	-400
142	-400
144	-400
146	-400
148	-400
150	-400
152	-400
154	-400
156	-400
158	-400
160	-400
162	-400
164	-400
166	-400
168	-400
170	-400
172	-400
174	-400
176	-400
178	-400
180	-400
182	-400
184	-400
186	-400
188	-400
190	-400
192	-400
194	-400
196	-400
198	-400
200	-400
202	-400
204	-400
206	-400
208	-400
210	-400
212	-400
214	-400
216	-400
218	-400
220	-400
222	-400
224	-400
226	-400
228	-400
230	-400
232	-400
234	-400
236	-400
238	-400
240	-400
242	-400
244	-400
246	-400
248	-400
250	-400
252	-400
254	-400
256	-400
258	-400
260	-400
262	-400
264	-400
266	-400
268	-400
270	-400
272	-400
274	-400
276	-400
278	-400
280	-400
282	-400
284	-400
286	-400
288	-400
290	-400
292	-400
294	-400
296	-400
298	-400
300	-400
302	-400
304	-400
306	-400
308	-400
310	-400
312	-400
314	-400
316	-400
318	-400
320	-400
322	-400
324	-400
326	-400
328	-400
330	-400
332	-400
334	-400
336	-400
338	-400
340	-400
342	-400
344	-400
346	-400
348	-400
350	-400
352	-400
354	-400
356	-400
358	-400
360	-400
362	-400
364	-400
366	-400
368	-400
370	-400
372	-400
374	-400
376	-400
378	-400
380	-400
382	-400
384	-400
386	-400
388	-400
390	-400
392	-400
394	-400
396	-400
398	-400
400	-400
402	-400
404	-400
406	-400
408	-400
410	-400
412	-400
414	-400
416	-400
418	-400
420	-400
422	-400
424	-400
426	-400
428	-400
430	-400
432	-400
434	-400
436	-400
438	-400
440	-400
442	-400
444	-400
446	-400
448	-400
450	-400
452	-400
454	-400
456	-400
458	-400
460	-400
462	-400
464	-400
466	-400
468	-400
470	-400
472	-400
474	-400
476	-400
478	-400
480	-400
482	-400
484	-400
486	-400
488	-400
490	-400
492	-400
494	-400
496	-400
498	-400
500	-400
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
